,Unnamed: 0,latitude,longitude,elevation,time,heart_rate,cadence,geometry,effort_zone
738,738,40.695731,-73.987589,15.2,2022-03-03 12:11:08+00:00,160,85,POINT (-73.987589 40.695731),2
739,739,40.69573,-73.987622,15.5,2022-03-03 12:11:09+00:00,160,86,POINT (-73.987622 40.69573),2
740,740,40.695725,-73.987656,15.5,2022-03-03 12:11:10+00:00,161,86,POINT (-73.987656 40.695725),2
741,741,40.695723,-73.987691,15.5,2022-03-03 12:11:11+00:00,160,85,POINT (-73.987691 40.695723),2
742,742,40.695724,-73.987731,15.5,2022-03-03 12:11:12+00:00,160,85,POINT (-73.987731 40.695724),2
743,743,40.695724,-73.987769,15.5,2022-03-03 12:11:13+00:00,161,85,POINT (-73.987769 40.695724),2
744,744,40.695755,-73.987823,16.2,2022-03-03 12:11:14+00:00,161,85,POINT (-73.987823 40.695755),2
745,745,40.695751,-73.987866,16.1,2022-03-03 12:11:15+00:00,161,85,POINT (-73.987866 40.695751),2
746,746,40.695756,-73.987912,16.1,2022-03-03 12:11:16+00:00,161,84,POINT (-73.987912 40.695756),2
747,747,40.695756,-73.987955,16.8,2022-03-03 12:11:17+00:00,161,84,POINT (-73.987955 40.695756),2
748,748,40.69576,-73.987993,16.8,2022-03-03 12:11:18+00:00,160,85,POINT (-73.987993 40.69576),2
749,749,40.69578,-73.988022,16.8,2022-03-03 12:11:19+00:00,161,85,POINT (-73.988022 40.69578),2
750,750,40.695806,-73.988046,16.8,2022-03-03 12:11:20+00:00,161,85,POINT (-73.988046 40.695806),2
751,751,40.695819,-73.988116,17.2,2022-03-03 12:11:21+00:00,161,84,POINT (-73.988116 40.695819),2
752,752,40.695885,-73.988182,17.5,2022-03-03 12:11:22+00:00,161,84,POINT (-73.988182 40.695885),2
753,753,40.695947,-73.988238,17.5,2022-03-03 12:11:23+00:00,161,85,POINT (-73.988238 40.695947),2
754,754,40.696068,-73.988289,18.1,2022-03-03 12:11:24+00:00,161,85,POINT (-73.988289 40.696068),2
755,755,40.696155,-73.988328,18.3,2022-03-03 12:11:25+00:00,161,85,POINT (-73.988328 40.696155),2
756,756,40.696272,-73.988371,18.4,2022-03-03 12:11:26+00:00,161,84,POINT (-73.988371 40.696272),2
757,757,40.696286,-73.988405,18.5,2022-03-03 12:11:27+00:00,161,84,POINT (-73.988405 40.696286),2
758,758,40.696307,-73.988432,18.6,2022-03-03 12:11:28+00:00,161,84,POINT (-73.988432 40.696307),2
759,759,40.696316,-73.988461,18.7,2022-03-03 12:11:29+00:00,161,84,POINT (-73.988461 40.696316),2
760,760,40.696311,-73.988503,18.9,2022-03-03 12:11:30+00:00,160,84,POINT (-73.988503 40.696311),2
761,761,40.696301,-73.98854,19.0,2022-03-03 12:11:31+00:00,159,84,POINT (-73.98854 40.696301),2
762,762,40.696279,-73.98857,19.1,2022-03-03 12:11:32+00:00,158,84,POINT (-73.98857 40.696279),2
763,763,40.696258,-73.988607,19.2,2022-03-03 12:11:33+00:00,157,84,POINT (-73.988607 40.696258),2
764,764,40.696239,-73.98864,19.3,2022-03-03 12:11:34+00:00,157,84,POINT (-73.98864 40.696239),2
765,765,40.696219,-73.988672,19.4,2022-03-03 12:11:35+00:00,157,84,POINT (-73.988672 40.696219),2
766,766,40.696168,-73.988699,19.5,2022-03-03 12:11:36+00:00,156,84,POINT (-73.988699 40.696168),2
767,767,40.696164,-73.988729,19.5,2022-03-03 12:11:37+00:00,156,84,POINT (-73.988729 40.696164),2
768,768,40.696176,-73.988757,19.6,2022-03-03 12:11:38+00:00,155,84,POINT (-73.988757 40.696176),2
769,769,40.696192,-73.988783,19.6,2022-03-03 12:11:39+00:00,155,84,POINT (-73.988783 40.696192),2
770,770,40.696215,-73.988796,19.7,2022-03-03 12:11:40+00:00,154,84,POINT (-73.988796 40.696215),2
771,771,40.696241,-73.988802,19.7,2022-03-03 12:11:41+00:00,154,84,POINT (-73.988802 40.696241),2
772,772,40.696267,-73.9888,19.7,2022-03-03 12:11:42+00:00,155,80,POINT (-73.9888 40.696267),2
773,773,40.696289,-73.988802,19.7,2022-03-03 12:11:43+00:00,156,79,POINT (-73.988802 40.696289),2
774,774,40.696311,-73.988806,19.7,2022-03-03 12:11:44+00:00,155,79,POINT (-73.988806 40.696311),2
775,775,40.696332,-73.988808,19.7,2022-03-03 12:11:45+00:00,156,79,POINT (-73.988808 40.696332),2
776,776,40.696356,-73.988808,19.8,2022-03-03 12:11:46+00:00,156,84,POINT (-73.988808 40.696356),2
777,777,40.696381,-73.98881,19.7,2022-03-03 12:11:47+00:00,156,84,POINT (-73.98881 40.696381),2
778,778,40.696405,-73.988809,19.7,2022-03-03 12:11:48+00:00,156,85,POINT (-73.988809 40.696405),2
779,779,40.696425,-73.988808,19.7,2022-03-03 12:11:49+00:00,157,85,POINT (-73.988808 40.696425),2
780,780,40.696377,-73.988785,19.7,2022-03-03 12:11:50+00:00,158,85,POINT (-73.988785 40.696377),2
781,781,40.696394,-73.988782,19.7,2022-03-03 12:11:51+00:00,159,85,POINT (-73.988782 40.696394),2
782,782,40.696405,-73.988776,19.7,2022-03-03 12:11:52+00:00,159,87,POINT (-73.988776 40.696405),2
783,783,40.696416,-73.988774,19.7,2022-03-03 12:11:53+00:00,159,87,POINT (-73.988774 40.696416),2
784,784,40.696431,-73.988768,19.7,2022-03-03 12:11:54+00:00,160,87,POINT (-73.988768 40.696431),2
785,785,40.696449,-73.988772,19.7,2022-03-03 12:11:55+00:00,161,86,POINT (-73.988772 40.696449),2
786,786,40.696469,-73.988778,19.7,2022-03-03 12:11:56+00:00,162,86,POINT (-73.988778 40.696469),2
787,787,40.696486,-73.98878,19.7,2022-03-03 12:11:57+00:00,162,85,POINT (-73.98878 40.696486),2
788,788,40.696505,-73.98878,19.7,2022-03-03 12:11:58+00:00,162,85,POINT (-73.98878 40.696505),2
789,789,40.696517,-73.988781,19.7,2022-03-03 12:11:59+00:00,162,86,POINT (-73.988781 40.696517),2
790,790,40.696533,-73.988781,19.7,2022-03-03 12:12:00+00:00,163,86,POINT (-73.988781 40.696533),2
791,791,40.69655,-73.988779,19.7,2022-03-03 12:12:01+00:00,163,85,POINT (-73.988779 40.69655),2
792,792,40.696568,-73.988775,19.7,2022-03-03 12:12:02+00:00,163,84,POINT (-73.988775 40.696568),2
793,793,40.696585,-73.98878,19.7,2022-03-03 12:12:03+00:00,162,84,POINT (-73.98878 40.696585),2
794,794,40.696604,-73.988785,19.7,2022-03-03 12:12:04+00:00,162,84,POINT (-73.988785 40.696604),2
795,795,40.696617,-73.988798,19.7,2022-03-03 12:12:05+00:00,162,85,POINT (-73.988798 40.696617),2
796,796,40.696627,-73.988793,19.7,2022-03-03 12:12:06+00:00,162,85,POINT (-73.988793 40.696627),2
797,797,40.696644,-73.98879,19.7,2022-03-03 12:12:07+00:00,161,85,POINT (-73.98879 40.696644),2
798,798,40.696668,-73.988794,19.7,2022-03-03 12:12:08+00:00,161,85,POINT (-73.988794 40.696668),2
799,799,40.696687,-73.988791,19.7,2022-03-03 12:12:09+00:00,161,85,POINT (-73.988791 40.696687),2
800,800,40.696704,-73.988785,19.7,2022-03-03 12:12:10+00:00,161,85,POINT (-73.988785 40.696704),2
801,801,40.696724,-73.988783,19.7,2022-03-03 12:12:11+00:00,160,85,POINT (-73.988783 40.696724),2
802,802,40.696738,-73.988779,19.7,2022-03-03 12:12:12+00:00,159,85,POINT (-73.988779 40.696738),2
803,803,40.696754,-73.988773,19.7,2022-03-03 12:12:13+00:00,160,85,POINT (-73.988773 40.696754),2
804,804,40.696773,-73.988774,19.7,2022-03-03 12:12:14+00:00,160,85,POINT (-73.988774 40.696773),2
805,805,40.696785,-73.988766,19.7,2022-03-03 12:12:15+00:00,160,86,POINT (-73.988766 40.696785),2
806,806,40.696797,-73.98876,19.7,2022-03-03 12:12:16+00:00,160,86,POINT (-73.98876 40.696797),2
807,807,40.696817,-73.988758,19.7,2022-03-03 12:12:17+00:00,160,86,POINT (-73.988758 40.696817),2
808,808,40.696837,-73.988756,19.7,2022-03-03 12:12:18+00:00,160,86,POINT (-73.988756 40.696837),2
809,809,40.696834,-73.988732,19.8,2022-03-03 12:12:19+00:00,160,86,POINT (-73.988732 40.696834),2
810,810,40.696823,-73.988706,19.8,2022-03-03 12:12:20+00:00,160,86,POINT (-73.988706 40.696823),2
811,811,40.696823,-73.988677,19.8,2022-03-03 12:12:21+00:00,159,86,POINT (-73.988677 40.696823),2
812,812,40.696838,-73.988666,19.8,2022-03-03 12:12:22+00:00,159,86,POINT (-73.988666 40.696838),2
813,813,40.696851,-73.988656,19.8,2022-03-03 12:12:23+00:00,159,85,POINT (-73.988656 40.696851),2
814,814,40.696865,-73.988651,19.8,2022-03-03 12:12:24+00:00,159,85,POINT (-73.988651 40.696865),2
815,815,40.696882,-73.988637,19.9,2022-03-03 12:12:25+00:00,159,86,POINT (-73.988637 40.696882),2
816,816,40.696901,-73.98863,19.9,2022-03-03 12:12:26+00:00,159,87,POINT (-73.98863 40.696901),2
817,817,40.69692,-73.988627,19.9,2022-03-03 12:12:27+00:00,159,87,POINT (-73.988627 40.69692),2
818,818,40.696933,-73.988618,19.9,2022-03-03 12:12:28+00:00,159,87,POINT (-73.988618 40.696933),2
819,819,40.69695,-73.988617,19.9,2022-03-03 12:12:29+00:00,158,86,POINT (-73.988617 40.69695),2
820,820,40.69697,-73.988619,20.0,2022-03-03 12:12:30+00:00,158,86,POINT (-73.988619 40.69697),2
821,821,40.696989,-73.988621,20.0,2022-03-03 12:12:31+00:00,158,86,POINT (-73.988621 40.696989),2
822,822,40.697005,-73.988616,20.0,2022-03-03 12:12:32+00:00,158,86,POINT (-73.988616 40.697005),2
823,823,40.697019,-73.988611,20.0,2022-03-03 12:12:33+00:00,158,86,POINT (-73.988611 40.697019),2
824,824,40.697032,-73.98861,20.0,2022-03-03 12:12:34+00:00,157,87,POINT (-73.98861 40.697032),2
825,825,40.697045,-73.988611,20.0,2022-03-03 12:12:35+00:00,157,87,POINT (-73.988611 40.697045),2
826,826,40.697059,-73.988616,20.0,2022-03-03 12:12:36+00:00,157,86,POINT (-73.988616 40.697059),2
827,827,40.697071,-73.988612,20.1,2022-03-03 12:12:37+00:00,156,86,POINT (-73.988612 40.697071),2
828,828,40.697087,-73.988606,20.1,2022-03-03 12:12:38+00:00,156,86,POINT (-73.988606 40.697087),2
829,829,40.697108,-73.988606,20.1,2022-03-03 12:12:39+00:00,155,86,POINT (-73.988606 40.697108),2
830,830,40.697125,-73.988611,20.1,2022-03-03 12:12:40+00:00,155,86,POINT (-73.988611 40.697125),2
831,831,40.697145,-73.988616,20.1,2022-03-03 12:12:41+00:00,154,86,POINT (-73.988616 40.697145),2
832,832,40.697164,-73.98862,20.1,2022-03-03 12:12:42+00:00,154,86,POINT (-73.98862 40.697164),2
833,833,40.697183,-73.98862,20.1,2022-03-03 12:12:43+00:00,154,86,POINT (-73.98862 40.697183),2
834,834,40.697203,-73.988621,20.1,2022-03-03 12:12:44+00:00,154,86,POINT (-73.988621 40.697203),2
835,835,40.697223,-73.988626,20.2,2022-03-03 12:12:45+00:00,155,86,POINT (-73.988626 40.697223),2
836,836,40.697244,-73.988629,20.2,2022-03-03 12:12:46+00:00,155,86,POINT (-73.988629 40.697244),2
837,837,40.697265,-73.988631,20.2,2022-03-03 12:12:47+00:00,155,86,POINT (-73.988631 40.697265),2
838,838,40.697299,-73.988618,20.2,2022-03-03 12:12:48+00:00,155,86,POINT (-73.988618 40.697299),2
839,839,40.697321,-73.988616,20.2,2022-03-03 12:12:49+00:00,156,86,POINT (-73.988616 40.697321),2
840,840,40.697346,-73.988613,20.2,2022-03-03 12:12:50+00:00,156,86,POINT (-73.988613 40.697346),2
841,841,40.697386,-73.988603,20.2,2022-03-03 12:12:51+00:00,155,86,POINT (-73.988603 40.697386),2
842,842,40.697403,-73.988588,20.2,2022-03-03 12:12:52+00:00,156,87,POINT (-73.988588 40.697403),2
843,843,40.69744,-73.988601,20.3,2022-03-03 12:12:53+00:00,156,87,POINT (-73.988601 40.69744),2
844,844,40.697471,-73.9886,20.3,2022-03-03 12:12:54+00:00,156,87,POINT (-73.9886 40.697471),2
845,845,40.697511,-73.988614,20.3,2022-03-03 12:12:55+00:00,156,87,POINT (-73.988614 40.697511),2
846,846,40.697548,-73.988623,20.3,2022-03-03 12:12:56+00:00,156,86,POINT (-73.988623 40.697548),2
847,847,40.697588,-73.988629,20.3,2022-03-03 12:12:57+00:00,157,86,POINT (-73.988629 40.697588),2
848,848,40.697626,-73.988635,20.4,2022-03-03 12:12:58+00:00,156,86,POINT (-73.988635 40.697626),2
849,849,40.697651,-73.988619,20.4,2022-03-03 12:12:59+00:00,156,86,POINT (-73.988619 40.697651),2
850,850,40.697672,-73.988607,20.4,2022-03-03 12:13:00+00:00,156,86,POINT (-73.988607 40.697672),2
851,851,40.697699,-73.9886,20.4,2022-03-03 12:13:01+00:00,157,86,POINT (-73.9886 40.697699),2
852,852,40.697724,-73.988594,20.5,2022-03-03 12:13:02+00:00,156,86,POINT (-73.988594 40.697724),2
853,853,40.697765,-73.988601,20.5,2022-03-03 12:13:03+00:00,156,86,POINT (-73.988601 40.697765),2
854,854,40.697805,-73.988611,20.6,2022-03-03 12:13:04+00:00,156,86,POINT (-73.988611 40.697805),2
855,855,40.697846,-73.988617,20.6,2022-03-03 12:13:05+00:00,156,87,POINT (-73.988617 40.697846),2
856,856,40.697889,-73.988613,20.7,2022-03-03 12:13:06+00:00,156,87,POINT (-73.988613 40.697889),2
857,857,40.697915,-73.988606,20.7,2022-03-03 12:13:07+00:00,156,88,POINT (-73.988606 40.697915),2
858,858,40.698031,-73.988656,20.9,2022-03-03 12:13:08+00:00,156,88,POINT (-73.988656 40.698031),2
859,859,40.698065,-73.98866,21.0,2022-03-03 12:13:09+00:00,156,87,POINT (-73.98866 40.698065),2
860,860,40.698103,-73.988667,21.0,2022-03-03 12:13:10+00:00,157,87,POINT (-73.988667 40.698103),2
861,861,40.698137,-73.988674,21.1,2022-03-03 12:13:11+00:00,156,87,POINT (-73.988674 40.698137),2
862,862,40.698168,-73.988675,21.1,2022-03-03 12:13:12+00:00,156,87,POINT (-73.988675 40.698168),2
863,863,40.698202,-73.988675,21.1,2022-03-03 12:13:13+00:00,157,88,POINT (-73.988675 40.698202),2
864,864,40.698234,-73.988676,21.2,2022-03-03 12:13:14+00:00,157,88,POINT (-73.988676 40.698234),2
865,865,40.698273,-73.988693,21.3,2022-03-03 12:13:15+00:00,156,87,POINT (-73.988693 40.698273),2
866,866,40.698299,-73.988686,21.3,2022-03-03 12:13:16+00:00,156,86,POINT (-73.988686 40.698299),2
867,867,40.69833,-73.988686,21.3,2022-03-03 12:13:17+00:00,157,86,POINT (-73.988686 40.69833),2
868,868,40.698359,-73.988684,21.4,2022-03-03 12:13:18+00:00,157,86,POINT (-73.988684 40.698359),2
869,869,40.698386,-73.988686,21.4,2022-03-03 12:13:19+00:00,157,86,POINT (-73.988686 40.698386),2
870,870,40.698413,-73.988684,21.4,2022-03-03 12:13:20+00:00,157,87,POINT (-73.988684 40.698413),2
871,871,40.698443,-73.98868,21.5,2022-03-03 12:13:21+00:00,158,87,POINT (-73.98868 40.698443),2
872,872,40.69847,-73.988684,21.5,2022-03-03 12:13:22+00:00,157,87,POINT (-73.988684 40.69847),2
873,873,40.698493,-73.98869,21.5,2022-03-03 12:13:23+00:00,157,87,POINT (-73.98869 40.698493),2
874,874,40.69852,-73.988693,21.5,2022-03-03 12:13:24+00:00,158,86,POINT (-73.988693 40.69852),2
875,875,40.698544,-73.988696,21.5,2022-03-03 12:13:25+00:00,158,86,POINT (-73.988696 40.698544),2
876,876,40.698571,-73.988696,21.5,2022-03-03 12:13:26+00:00,158,87,POINT (-73.988696 40.698571),2
877,877,40.698591,-73.988695,21.5,2022-03-03 12:13:27+00:00,157,87,POINT (-73.988695 40.698591),2
878,878,40.698617,-73.98869,21.6,2022-03-03 12:13:28+00:00,158,87,POINT (-73.98869 40.698617),2
879,879,40.698642,-73.988685,21.6,2022-03-03 12:13:29+00:00,158,86,POINT (-73.988685 40.698642),2
880,880,40.698666,-73.988682,21.6,2022-03-03 12:13:30+00:00,158,86,POINT (-73.988682 40.698666),2
881,881,40.698693,-73.988673,21.6,2022-03-03 12:13:31+00:00,158,86,POINT (-73.988673 40.698693),2
882,882,40.698718,-73.988672,21.6,2022-03-03 12:13:32+00:00,158,86,POINT (-73.988672 40.698718),2
883,883,40.698744,-73.988668,21.6,2022-03-03 12:13:33+00:00,159,86,POINT (-73.988668 40.698744),2
884,884,40.69877,-73.988669,21.6,2022-03-03 12:13:34+00:00,158,86,POINT (-73.988669 40.69877),2
885,885,40.6988,-73.98866,21.7,2022-03-03 12:13:35+00:00,158,86,POINT (-73.98866 40.6988),2
886,886,40.698822,-73.988657,21.7,2022-03-03 12:13:36+00:00,158,86,POINT (-73.988657 40.698822),2
887,887,40.698848,-73.988654,21.7,2022-03-03 12:13:37+00:00,159,85,POINT (-73.988654 40.698848),2
888,888,40.698871,-73.988651,21.7,2022-03-03 12:13:38+00:00,159,85,POINT (-73.988651 40.698871),2
889,889,40.698897,-73.988648,21.7,2022-03-03 12:13:39+00:00,158,86,POINT (-73.988648 40.698897),2
890,890,40.698922,-73.988641,21.8,2022-03-03 12:13:40+00:00,159,86,POINT (-73.988641 40.698922),2
891,891,40.698948,-73.988635,21.8,2022-03-03 12:13:41+00:00,159,87,POINT (-73.988635 40.698948),2
892,892,40.698975,-73.988632,21.8,2022-03-03 12:13:42+00:00,159,87,POINT (-73.988632 40.698975),2
893,893,40.698999,-73.988629,21.8,2022-03-03 12:13:43+00:00,158,87,POINT (-73.988629 40.698999),2
894,894,40.699026,-73.988627,21.8,2022-03-03 12:13:44+00:00,158,87,POINT (-73.988627 40.699026),2
895,895,40.699049,-73.988625,21.9,2022-03-03 12:13:45+00:00,159,87,POINT (-73.988625 40.699049),2
896,896,40.699075,-73.988627,21.9,2022-03-03 12:13:46+00:00,160,87,POINT (-73.988627 40.699075),2
897,897,40.6991,-73.988626,21.9,2022-03-03 12:13:47+00:00,159,87,POINT (-73.988626 40.6991),2
898,898,40.699126,-73.988625,21.9,2022-03-03 12:13:48+00:00,159,87,POINT (-73.988625 40.699126),2
899,899,40.699152,-73.988627,22.0,2022-03-03 12:13:49+00:00,159,87,POINT (-73.988627 40.699152),2
900,900,40.69918,-73.988623,22.0,2022-03-03 12:13:50+00:00,159,86,POINT (-73.988623 40.69918),2
901,901,40.699206,-73.988622,22.0,2022-03-03 12:13:51+00:00,159,86,POINT (-73.988622 40.699206),2
902,902,40.699228,-73.988622,22.0,2022-03-03 12:13:52+00:00,158,86,POINT (-73.988622 40.699228),2
903,903,40.699252,-73.988624,22.1,2022-03-03 12:13:53+00:00,158,87,POINT (-73.988624 40.699252),2
904,904,40.699276,-73.988628,22.1,2022-03-03 12:13:54+00:00,158,87,POINT (-73.988628 40.699276),2
905,905,40.699299,-73.988632,22.1,2022-03-03 12:13:55+00:00,158,87,POINT (-73.988632 40.699299),2
906,906,40.699319,-73.988637,22.1,2022-03-03 12:13:56+00:00,158,86,POINT (-73.988637 40.699319),2
907,907,40.699341,-73.988641,22.2,2022-03-03 12:13:57+00:00,158,86,POINT (-73.988641 40.699341),2
908,908,40.699365,-73.988646,22.2,2022-03-03 12:13:58+00:00,158,86,POINT (-73.988646 40.699365),2
909,909,40.699386,-73.988656,22.2,2022-03-03 12:13:59+00:00,159,86,POINT (-73.988656 40.699386),2
910,910,40.699411,-73.988662,22.3,2022-03-03 12:14:00+00:00,158,86,POINT (-73.988662 40.699411),2
911,911,40.699435,-73.988668,22.3,2022-03-03 12:14:01+00:00,159,86,POINT (-73.988668 40.699435),2
912,912,40.699461,-73.988674,22.3,2022-03-03 12:14:02+00:00,159,86,POINT (-73.988674 40.699461),2
913,913,40.699483,-73.988687,22.3,2022-03-03 12:14:03+00:00,159,86,POINT (-73.988687 40.699483),2
914,914,40.699505,-73.988699,22.4,2022-03-03 12:14:04+00:00,159,86,POINT (-73.988699 40.699505),2
915,915,40.699529,-73.988709,22.4,2022-03-03 12:14:05+00:00,158,86,POINT (-73.988709 40.699529),2
916,916,40.699552,-73.988722,22.4,2022-03-03 12:14:06+00:00,159,86,POINT (-73.988722 40.699552),2
917,917,40.699576,-73.988733,22.5,2022-03-03 12:14:07+00:00,159,86,POINT (-73.988733 40.699576),2
918,918,40.699599,-73.988746,22.5,2022-03-03 12:14:08+00:00,159,86,POINT (-73.988746 40.699599),2
919,919,40.699625,-73.988755,22.5,2022-03-03 12:14:09+00:00,159,86,POINT (-73.988755 40.699625),2
920,920,40.699648,-73.988769,22.6,2022-03-03 12:14:10+00:00,159,86,POINT (-73.988769 40.699648),2
921,921,40.69967,-73.988784,22.6,2022-03-03 12:14:11+00:00,159,86,POINT (-73.988784 40.69967),2
922,922,40.699692,-73.988799,22.6,2022-03-03 12:14:12+00:00,159,86,POINT (-73.988799 40.699692),2
923,923,40.699713,-73.988817,22.7,2022-03-03 12:14:13+00:00,159,86,POINT (-73.988817 40.699713),2
924,924,40.699733,-73.988834,22.7,2022-03-03 12:14:14+00:00,158,86,POINT (-73.988834 40.699733),2
925,925,40.699753,-73.988852,22.7,2022-03-03 12:14:15+00:00,159,85,POINT (-73.988852 40.699753),2
926,926,40.699773,-73.988873,22.8,2022-03-03 12:14:16+00:00,159,85,POINT (-73.988873 40.699773),2
927,927,40.699792,-73.988894,22.8,2022-03-03 12:14:17+00:00,158,86,POINT (-73.988894 40.699792),2
928,928,40.699815,-73.988912,22.8,2022-03-03 12:14:18+00:00,158,87,POINT (-73.988912 40.699815),2
929,929,40.699836,-73.988932,22.9,2022-03-03 12:14:19+00:00,158,87,POINT (-73.988932 40.699836),2
930,930,40.699858,-73.988952,22.9,2022-03-03 12:14:20+00:00,159,86,POINT (-73.988952 40.699858),2
931,931,40.699877,-73.988974,23.0,2022-03-03 12:14:21+00:00,159,86,POINT (-73.988974 40.699877),2
932,932,40.699897,-73.988998,23.0,2022-03-03 12:14:22+00:00,159,86,POINT (-73.988998 40.699897),2
933,933,40.699919,-73.989017,23.0,2022-03-03 12:14:23+00:00,159,86,POINT (-73.989017 40.699919),2
934,934,40.699939,-73.989038,23.1,2022-03-03 12:14:24+00:00,160,86,POINT (-73.989038 40.699939),2
935,935,40.699961,-73.989052,23.1,2022-03-03 12:14:25+00:00,160,85,POINT (-73.989052 40.699961),2
936,936,40.699982,-73.98907,23.1,2022-03-03 12:14:26+00:00,160,85,POINT (-73.98907 40.699982),2
937,937,40.700003,-73.989087,23.2,2022-03-03 12:14:27+00:00,159,86,POINT (-73.989087 40.700003),2
938,938,40.700022,-73.989109,23.2,2022-03-03 12:14:28+00:00,160,86,POINT (-73.989109 40.700022),2
939,939,40.70004,-73.989128,23.2,2022-03-03 12:14:29+00:00,160,86,POINT (-73.989128 40.70004),2
940,940,40.700057,-73.989148,23.3,2022-03-03 12:14:30+00:00,160,86,POINT (-73.989148 40.700057),2
941,941,40.700149,-73.989142,23.4,2022-03-03 12:14:31+00:00,160,87,POINT (-73.989142 40.700149),2
942,942,40.700174,-73.989159,23.4,2022-03-03 12:14:32+00:00,160,87,POINT (-73.989159 40.700174),2
943,943,40.700188,-73.9892,23.5,2022-03-03 12:14:33+00:00,161,87,POINT (-73.9892 40.700188),2
944,944,40.700205,-73.989228,23.5,2022-03-03 12:14:34+00:00,161,87,POINT (-73.989228 40.700205),2
945,945,40.700219,-73.989247,23.5,2022-03-03 12:14:35+00:00,161,86,POINT (-73.989247 40.700219),2
946,946,40.700239,-73.989273,23.5,2022-03-03 12:14:36+00:00,161,87,POINT (-73.989273 40.700239),2
947,947,40.700253,-73.989306,23.6,2022-03-03 12:14:37+00:00,160,87,POINT (-73.989306 40.700253),2
948,948,40.700267,-73.98933,23.6,2022-03-03 12:14:38+00:00,160,87,POINT (-73.98933 40.700267),2
949,949,40.700283,-73.989357,23.6,2022-03-03 12:14:39+00:00,161,86,POINT (-73.989357 40.700283),2
950,950,40.700298,-73.989385,23.7,2022-03-03 12:14:40+00:00,160,86,POINT (-73.989385 40.700298),2
951,951,40.700314,-73.989411,23.7,2022-03-03 12:14:41+00:00,160,86,POINT (-73.989411 40.700314),2
952,952,40.70033,-73.989435,23.7,2022-03-03 12:14:42+00:00,160,86,POINT (-73.989435 40.70033),2
953,953,40.700347,-73.989462,23.7,2022-03-03 12:14:43+00:00,160,86,POINT (-73.989462 40.700347),2
954,954,40.700363,-73.989486,23.7,2022-03-03 12:14:44+00:00,160,86,POINT (-73.989486 40.700363),2
955,955,40.700382,-73.989506,23.7,2022-03-03 12:14:45+00:00,160,86,POINT (-73.989506 40.700382),2
